"","COUNTRY","iso3","year","de_jure","weighted_de_jure","pos_total","neg_total","de_jure_count_C","de_jure_count_GOV.PROT","de_jure_count_I","de_jure_count_P","weighted_de_jure_count_C","weighted_de_jure_count_GOV.PROT","weighted_de_jure_count_I","weighted_de_jure_count_P","de_jure_C","de_jure_GOV.PROT","de_jure_I","de_jure_P","weighted_de_jure_C","weighted_de_jure_GOV.PROT","weighted_de_jure_I","weighted_de_jure_P","pos_sum_C","pos_sum_GOV.PROT","pos_sum_I","pos_sum_P","neg_sum_C","neg_sum_GOV.PROT","neg_sum_I","neg_sum_P","legal_rule_count_C","legal_rule_count_GOV.PROT","legal_rule_count_I","legal_rule_count_P","de_jure_total","weighted_de_jure_total","legal_rule_count_total","de_jure_count_EXPRESSION","de_jure_count_OBLIGATION","weighted_de_jure_count_EXPRESSION","weighted_de_jure_count_OBLIGATION","de_jure_EXPRESSION","de_jure_OBLIGATION","weighted_de_jure_EXPRESSION","weighted_de_jure_OBLIGATION","pos_sum_EXPRESSION","pos_sum_OBLIGATION","neg_sum_EXPRESSION","neg_sum_OBLIGATION","legal_rule_count_EXPRESSION","legal_rule_count_OBLIGATION","APPEAL_NONREG","APPEAL_NONREG_CRISIS","APPEAL_REG","APPEAL_REG_CRISIS","C_DISINFO_GEN","C_DISINFO_GEN_CRISIS","C_DISINFO_GEN_DIGI","C_DISINFO_ICCPR","C_DISINFO_ICCPR_CRISIS","C_DISINFO_ICCPR_DIGI","C_DISINFO_NON-ICCPR","C_DISINFO_NON-ICCPR_CRISIS","C_DISINFO_NON-ICCPR_DIGI","C_EXPRESS_ICCPR","C_EXPRESS_ICCPR_CRISIS","C_EXPRESS_ICCPR_DIGI","C_EXPRESS_ICCPR_GOVOFF","C_EXPRESS_NON-ICCPR","C_EXPRESS_NON-ICCPR_CRISIS","C_EXPRESS_NON-ICCPR_DIGI","C_MALINFO_GEN","C_MALINFO_GEN_CRISIS","C_MALINFO_GEN_DIGI","C_MISINFO_GEN","C_MISINFO_GEN_CRISIS","C_MISINFO_GEN_DIGI","C_MISINFO_ICCPR","C_MISINFO_ICCPR_CRISIS","C_MISINFO_ICCPR_DIGI","C_MISINFO_NON-ICCPR","C_MISINFO_NON-ICCPR_CRISIS","C_MISINFO_NON-ICCPR_DIGI","EXEMPTION_LEG","EXEMPTION_LEG_CRISIS","EXEMPTION_SEPLEG","EXEMPTION_SEPLEG_CRISIS","GOV_CENSOR","GOV_CENSOR_CRISIS","GOV_NOWARRANT","GOV_NOWARRANT_CRISIS","GOV_OVERSIGHT","GOV_OVERSIGHT_CRISIS","GOV_REGULATOR","GOV_REGULATOR_CRISIS","GOV_WARRANT","GOV_WARRANT_CRISIS","IM_CORRECT","IM_CORRECT_CRISIS","IM_DAILY","IM_DAILY_CRISIS","IM_DATA","IM_DATA_CRISIS","IM_DEPLATFORM","IM_DEPLATFORM_CRISIS","IM_EMERGENCY","IM_EMERGENCY_CRISIS","IM_FUNDING","IM_FUNDING_CRISIS","IM_LICENSE","IM_LICENSE_CRISIS","IM_OVERSIGHT","IM_OVERSIGHT_CRISIS","IM_PREVENTION","IM_PREVENTION_CRISIS","IM_PUBINTEREST","IM_PUBINTEREST_CRISIS","IM_REPORT","IM_REPORT_CRISIS","I_DISINFO_GEN","I_DISINFO_GEN_CRISIS","I_DISINFO_GEN_DIGI","I_DISINFO_ICCPR","I_DISINFO_ICCPR_CRISIS","I_DISINFO_ICCPR_DIGI","I_DISINFO_NON-ICCPR","I_DISINFO_NON-ICCPR_CRISIS","I_DISINFO_NON-ICCPR_DIGI","I_EXPRESS_ICCPR","I_EXPRESS_ICCPR_CRISIS","I_EXPRESS_ICCPR_DIGI","I_EXPRESS_NON-ICCPR","I_EXPRESS_NON-ICCPR_CRISIS","I_EXPRESS_NON-ICCPR_DIGI","I_MALINFO_GEN","I_MALINFO_GEN_CRISIS","I_MALINFO_GEN_DIGI","I_MISINFO_GEN","I_MISINFO_GEN_CRISIS","I_MISINFO_GEN_DIGI","I_MISINFO_ICCPR","I_MISINFO_ICCPR_CRISIS","I_MISINFO_ICCPR_DIGI","I_MISINFO_NON-ICCPR","I_MISINFO_NON-ICCPR_CRISIS","I_MISINFO_NON-ICCPR_DIGI","LAWSUIT_LAWSUIT","LAWSUIT_LAWSUIT_CRISIS","PRESS_CORRECT","PRESS_CORRECT_CRISIS","PRESS_FUNDING","PRESS_FUNDING_CRISIS","PRESS_LICENSE","PRESS_LICENSE_CRISIS","PRESS_OVERSIGHT","PRESS_OVERSIGHT_CRISIS","PRESS_REPORT","PRESS_REPORT_CRISIS","P_DISINFO_GEN","P_DISINFO_GEN_CRISIS","P_DISINFO_GEN_DIGI","P_DISINFO_ICCPR","P_DISINFO_ICCPR_CRISIS","P_DISINFO_ICCPR_DIGI","P_DISINFO_NON-ICCPR","P_DISINFO_NON-ICCPR_CRISIS","P_DISINFO_NON-ICCPR_DIGI","P_EXPRESS_ICCPR","P_EXPRESS_ICCPR_CRISIS","P_EXPRESS_ICCPR_DIGI","P_EXPRESS_NON-ICCPR","P_EXPRESS_NON-ICCPR_CRISIS","P_EXPRESS_NON-ICCPR_DIGI","P_MALINFO_GEN","P_MALINFO_GEN_CRISIS","P_MALINFO_GEN_DIGI","P_MISINFO_GEN","P_MISINFO_GEN_CRISIS","P_MISINFO_GEN_DIGI","P_MISINFO_ICCPR","P_MISINFO_ICCPR_CRISIS","P_MISINFO_ICCPR_DIGI","P_MISINFO_NON-ICCPR","P_MISINFO_NON-ICCPR_CRISIS","P_MISINFO_NON-ICCPR_DIGI","REG_RULES","REG_RULES_CRISIS"
"164","Poland","POL",2024,0.619047619047619,0.492063492063492,17,-4,-1,6,9,-1,-1,6,6.22222222222222,-0.888888888888889,-1,0.6,1,-1,-1,0.6,0.691358024691358,-0.888888888888889,0,8,9,0,-1,-2,0,-1,1,10,9,1,13,10.3333333333333,21,0,13,-0.333333333333333,10.6666666666667,0,0.764705882352941,-0.0833333333333333,0.627450980392157,2,15,-2,-2,4,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"165","Rwanda","RWA",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","Rwanda","RWA",2018,0.692307692307692,0.555555555555556,11,-2,7,0,2,0,5.88888888888889,0,1.33333333333333,0,0.636363636363636,0,1,0,0.535353535353535,0,0.666666666666667,0,9,0,2,0,-2,0,0,0,11,0,2,0,9,7.22222222222222,13,7,2,5.88888888888889,1.33333333333333,0.636363636363636,1,0.535353535353535,0.666666666666667,9,2,-2,0,11,2,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167","Sierra Leone","SLE",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","Sierra Leone","SLE",2021,1,1,7,0,4,3,0,0,4,3,0,0,1,1,0,0,1,1,0,0,4,3,0,0,0,0,0,0,4,3,0,0,7,7,7,4,3,4,3,1,1,1,1,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"169","Singapore","SGP",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170","Singapore","SGP",2019,0.375,0.305555555555556,11,-5,3,2,1,0,2.22222222222222,2,0.666666666666667,0,0.230769230769231,1,1,0,0.170940170940171,1,0.666666666666667,0,8,2,1,0,-5,0,0,0,13,2,1,0,6,4.88888888888889,16,3,3,2.22222222222222,2.66666666666667,0.230769230769231,1,0.170940170940171,0.888888888888889,8,3,-5,0,13,3,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171","Somalia","SOM",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","Somalia","SOM",2007,0.5,0.458333333333333,6,-2,0,2,1,1,0,2,0.666666666666667,1,0,1,1,0.2,0,1,0.666666666666667,0.2,0,2,1,3,0,0,0,-2,0,2,1,5,4,3.66666666666667,8,1,3,1,2.66666666666667,0.2,1,0.2,0.888888888888889,3,3,-2,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"173","South Africa","ZAF",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174","South Africa","ZAF",2020,0.5,0.402777777777778,3,-1,1,1,0,0,0.777777777777778,0.833333333333333,0,0,0.333333333333333,1,0,0,0.259259259259259,0.833333333333333,0,0,2,1,0,0,-1,0,0,0,3,1,0,0,2,1.61111111111111,4,1,1,0.777777777777778,0.833333333333333,0.333333333333333,1,0.259259259259259,0.833333333333333,2,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"175","South Sudan","SSD",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","South Sudan","SSD",2013,0.6,0.611111111111111,6,3,5,4,-2,2,4.77777777777778,4,-1.33333333333333,1.72222222222222,1,1,-0.5,1,0.955555555555555,1,-0.333333333333333,0.861111111111111,5,3,-3,1,0,1,1,1,5,4,4,2,9,9.16666666666667,15,5,4,5,4.16666666666667,0.555555555555556,0.666666666666667,0.555555555555556,0.694444444444445,3,3,2,1,9,6,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177","Sri Lanka","LKA",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178","Taiwan","TWN",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","Taiwan","TWN",2020,1,0.888888888888889,1,0,1,0,0,0,0.888888888888889,0,0,0,1,0,0,0,0.888888888888889,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.888888888888889,1,1,0,0.888888888888889,0,1,0,0.888888888888889,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180","Taiwan","TWN",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181","Tajikistan","TJK",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","Tanzania","TZA",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","Tanzania","TZA",2018,0.857142857142857,0.678571428571429,13,-1,0,2,9,1,0,2,6.66666666666667,0.833333333333333,0,1,0.818181818181818,1,0,1,0.606060606060606,0.833333333333333,0,2,10,1,0,0,-1,0,0,2,11,1,12,9.5,14,7,5,5.33333333333333,4.16666666666667,0.777777777777778,1,0.592592592592593,0.833333333333333,8,5,-1,0,9,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184","Thailand","THA",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","The Gambia","GMB",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186","The Gambia","GMB",2009,0.714285714285714,0.547619047619048,6,-1,1,0,3,1,1,0,2,0.833333333333333,1,0,1,1,1,0,0.666666666666667,0.833333333333333,1,1,3,1,0,-1,0,0,1,2,3,1,5,3.83333333333333,7,1,4,1,2.83333333333333,1,0.666666666666667,1,0.472222222222222,1,5,0,-1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"187","The Gambia","GMB",2013,0.909090909090909,0.76010101010101,21,-1,12,1,3,4,10.6666666666667,1,2,3.05555555555556,1,0.333333333333333,1,1,0.888888888888889,0.333333333333333,0.666666666666667,0.763888888888889,12,2,3,4,0,-1,0,0,12,3,3,4,20,16.7222222222222,22,15,5,12.8888888888889,3.83333333333333,1,0.714285714285714,0.859259259259259,0.547619047619048,15,6,0,-1,15,7,0,0,0,0,1,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"188","Turkey","TUR",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","Turkey","TUR",2020,0.714285714285714,0.619047619047619,5,0,3,0,2,0,3,0,1.33333333333333,0,1,0,0.5,0,1,0,0.333333333333333,0,3,0,2,0,0,0,0,0,3,0,4,0,5,4.33333333333333,7,3,2,3,1.33333333333333,1,0.5,1,0.333333333333333,3,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
